name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.9271° N, 79.8612° E",2023-03-22,18.7,11.1,14.7,18.7,11.1,14.7,11.8,83.2,4.9,100,41.67,rain,0,0,52.2,7.9,214.7,1010.8,56.1,19.1,206.2,17.9,7,10,2023-03-22T05:13:13,2023-03-22T17:22:46,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-03-23,18.5,10.4,14.5,18.5,10.4,14.5,10.9,80.1,0.3,100,8.33,rain,0,0,40.3,9.7,216.3,1011.8,36.5,23.7,212.1,18.2,7,10,2023-03-23T05:12:08,2023-03-23T17:23:14,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-03-24,19,11.2,15.2,19,11.2,15.2,12.5,84.1,1.7,100,25,rain,0,0,37.4,6.8,281,1013.9,38.2,23.1,203.1,17.5,7,10,2023-03-24T05:11:04,2023-03-24T17:23:43,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-03-25,21.5,11.6,16.4,21.5,11.6,16.4,12.9,80.8,2,100,37.5,rain,0,0,34.6,9.7,250.7,1014.5,35.3,22.8,218.8,19,7,10,2023-03-25T05:09:59,2023-03-25T17:24:12,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-03-26,21.1,12.3,16.1,21.1,12.3,16.1,12.6,80.3,1.3,100,25,rain,0,0,43.6,9.7,203.2,1012.3,45.8,23.1,157.8,13.7,7,10,2023-03-26T05:08:54,2023-03-26T17:24:40,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-03-27,22.2,13.1,17.4,22.2,13.1,17.4,13.2,76.6,6.1,100,45.83,rain,0,0,61.2,13.3,199,1011.1,33.7,21.6,223.4,19.4,8,10,2023-03-27T05:07:50,2023-03-27T17:25:08,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-03-28,21.2,11.7,16.3,21.2,11.7,16.3,11.3,73.3,4.6,100,37.5,rain,0,0,54.4,14,204.4,1012.8,27.9,22.6,251.3,21.8,9,10,2023-03-28T05:06:45,2023-03-28T17:25:37,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-03-29,20.5,11.2,16.2,20.5,11.2,16.2,11.9,76.3,5.1,100,45.83,rain,0,0,52.9,11.5,238,1014.7,26.1,24,253.7,22.1,9,10,2023-03-29T05:05:40,2023-03-29T17:26:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-03-30,21.3,12,16.4,21.3,12,16.4,12.5,78.8,4,100,66.67,rain,0,0,40,8.6,252.6,1013.3,33.7,24.1,228.2,19.7,7,10,2023-03-30T05:04:36,2023-03-30T17:26:34,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-03-31,21.7,12,17.3,21.7,12,17.3,13.4,79.2,2,100,41.67,rain,0,0,34.2,7.9,243.2,1013.5,58.9,24.1,226.7,19.5,7,10,2023-03-31T05:03:32,2023-03-31T17:27:02,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-04-01,17,12.9,15.2,17,12.9,15.2,13.6,90.1,13.4,100,70.83,rain,0,0,37.1,6.5,183.8,1011.9,83.2,20.9,121.7,10.6,5,10,2023-04-01T05:02:28,2023-04-01T17:27:30,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-02,20.4,12.2,15.6,20.4,12.2,15.6,12.4,81.7,6.8,100,70.83,rain,0,0,51.5,10.4,207,1010,50.5,18.1,210,18,7,10,2023-04-02T05:01:24,2023-04-02T17:27:59,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-04-03,18.8,11.8,15,18.8,11.8,15,12,82.4,6.5,100,75,rain,0,0,51.5,10.4,212.8,1010.9,46,19,217.1,18.8,8,10,2023-04-03T05:00:20,2023-04-03T17:28:27,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-04-04,19.2,11.6,15,19.2,11.6,15,12.7,86.3,4.4,100,75,rain,0,0,52.6,8.6,219.6,1011.9,48.5,21.9,153.3,13.3,8,10,2023-04-04T04:59:17,2023-04-04T17:28:55,0.44,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-04-05,20.9,13,16.2,20.9,13,16.2,13.6,84.6,9,100,95.83,rain,0,0,65.5,12.2,205.6,1011.2,50.1,22.8,213.5,18.4,8,10,2023-04-05T04:58:14,2023-04-05T17:29:24,0.47,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-04-06,23.8,12.4,18.1,23.8,12.4,18.1,12.8,73.8,0,0,0,,0,0,41.8,11.9,248.1,1014,13.4,24.1,283.3,24.5,9,10,2023-04-06T04:57:11,2023-04-06T17:29:52,0.5,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2023-04-07,24.1,12.9,18.2,24.1,12.9,18.2,12.8,71.9,0,0,0,,0,0,38.2,10.8,271.2,1015.9,14.2,24.1,265.7,22.9,9,10,2023-04-07T04:56:09,2023-04-07T17:30:21,0.54,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2023-04-08,26,12.1,19.1,26,12.1,19.1,13.3,71,0,0,0,,0,0,33.1,9,299.6,1016.9,8.5,24.1,273.8,23.7,9,10,2023-04-08T04:55:07,2023-04-08T17:30:50,0.57,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2023-04-09,25.2,13.7,19.2,25.2,13.7,19.2,14.6,76.4,0.1,100,4.17,rain,0,0,36.4,10.1,266.2,1015.9,23.9,24.1,233.3,20.2,7,10,2023-04-09T04:54:05,2023-04-09T17:31:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-10,27.3,14.7,21,26.9,14.7,21,12.5,61.4,0,0,0,,0,0,52.6,15.5,230.7,1013.5,9.4,24.1,283.3,24.5,9,10,2023-04-10T04:53:04,2023-04-10T17:31:47,0.65,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2023-04-11,26.4,15.1,20.7,26.4,15.1,20.7,11.6,57.8,0,0,0,,0,0,41,11.5,257.2,1014.3,9.9,24.1,297.1,25.8,10,10,2023-04-11T04:52:03,2023-04-11T17:32:16,0.68,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2023-04-12,26.5,15.8,20.5,26.5,15.8,20.5,13.5,65.2,0,0,0,,0,0,38.5,10.8,300,1013.3,9.7,24.1,294.1,25.7,9,10,2023-04-12T04:51:02,2023-04-12T17:32:45,0.72,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2023-04-13,25.8,14.5,20.3,25.8,14.5,20.3,14.2,69.6,0,0,0,,0,0,39.2,11.2,288.4,1012.3,10.9,24.1,276.2,23.9,9,10,2023-04-13T04:50:02,2023-04-13T17:33:14,0.75,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2023-04-14,26.6,15.1,20.9,26.6,15.1,20.9,14.1,66.7,0,0,0,,0,0,37.8,10.4,288.4,1012.3,7.2,24.1,281.9,24.3,9,10,2023-04-14T04:49:03,2023-04-14T17:33:43,0.79,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2023-04-15,27.8,16.1,21.7,28.1,16.1,21.7,14.6,65.8,0,0,0,,0,0,30.6,8.6,288.1,1012,79.5,24.1,273.6,23.7,9,10,2023-04-15T04:48:04,2023-04-15T17:34:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"6.9271° N, 79.8612° E",2023-04-16,27.8,16.5,22,28.2,16.5,22,15.6,68.9,0.1,100,4.17,rain,0,0,35.6,9,262.8,1009.9,68.8,24.1,254.6,21.9,8,10,2023-04-16T04:47:06,2023-04-16T17:34:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-17,27.4,17.8,22.6,27.6,17.8,22.6,16,68.1,1.2,100,8.33,rain,0,0,55.1,14.4,243.4,1010.9,25.7,24.1,271,23.5,9,10,2023-04-17T04:46:08,2023-04-17T17:35:12,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-18,27.5,17.5,22.3,28,17.5,22.3,15.7,67.2,0.2,100,8.33,rain,0,0,44.3,11.2,240.4,1012.1,31.4,24.1,238.8,20.7,8,10,2023-04-18T04:45:11,2023-04-18T17:35:42,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-04-19,27.5,17.9,22,28.5,17.9,22.1,15.8,68.6,2.3,100,25,rain,0,0,51.5,13.3,241.7,1008.7,47,24.1,248.3,21.4,9,10,2023-04-19T04:44:14,2023-04-19T17:36:12,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-04-20,28.2,16.6,21.3,28.9,16.6,21.4,15.9,72.2,4,100,33.33,rain,0,0,56.9,10.4,225.5,1006.2,44.3,23.6,215.7,18.6,8,10,2023-04-20T04:43:18,2023-04-20T17:36:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-21,24.9,16.4,20.4,24.9,16.4,20.4,16.9,80.8,4.2,100,37.5,rain,0,0,59,10.8,229.8,1007.3,84.3,24,186.3,16.1,8,10,2023-04-21T04:42:23,2023-04-21T17:37:12,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-04-22,24.1,15.8,19.4,24.1,15.8,19.4,15.5,78.8,9.4,100,50,rain,0,0,47.9,9.7,214.2,1008.5,68.5,22.8,214,18.4,8,10,2023-04-22T04:41:28,2023-04-22T17:37:43,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-23,23.7,14.8,17.4,23.7,14.8,17.4,14.7,85.5,13.2,100,50,rain,0,0,36,5,146.3,1012.7,69.6,16.9,177.6,15.5,8,10,2023-04-23T04:40:35,2023-04-23T17:38:13,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-04-24,22.8,13.3,18.3,22.8,13.3,18.3,15.1,82.4,6,100,50,rain,0,0,41.4,6.5,172.7,1015.2,41.7,20,232.9,20.3,8,10,2023-04-24T04:39:42,2023-04-24T17:38:44,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-25,24.6,13.5,19,24.6,13.5,19,15.3,80.2,8.1,100,45.83,rain,0,0,32.4,7.2,185.1,1014.2,41.6,20.3,243.4,21.1,8,30,2023-04-25T04:38:49,2023-04-25T17:39:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-26,24,14.3,19.4,24,14.3,19.4,15.8,80.4,3.1,100,54.17,rain,0,0,39.2,8.6,264.6,1012.6,40.4,23.6,238.9,20.7,8,10,2023-04-26T04:37:58,2023-04-26T17:39:46,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-04-27,24.6,13.9,19.6,24.6,13.9,19.6,15.9,80.2,2.3,100,33.33,rain,0,0,38.2,7.9,260.5,1012.7,43.3,24.1,257.7,22.1,8,10,2023-04-27T04:37:07,2023-04-27T17:40:17,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-28,22.7,15,19.4,22.7,15,19.4,16.2,82.2,7.3,100,33.33,rain,0,0,51.8,7.6,209.9,1013.1,70.9,24.1,247.8,21.3,8,10,2023-04-28T04:36:18,2023-04-28T17:40:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-04-29,22.8,14.8,19,22.8,14.8,19,15.9,83.2,2.7,100,29.17,rain,0,0,34.2,7.6,303.8,1012.6,76.6,23.6,241.6,20.7,8,10,2023-04-29T04:35:29,2023-04-29T17:41:20,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2023-04-30,21.9,15.2,18.9,21.9,15.2,18.9,16.5,86.5,7.8,100,29.17,rain,0,0,35.3,6.5,212.3,1011.8,91.8,21.4,197.4,17,7,30,2023-04-30T04:34:41,2023-04-30T17:41:51,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2023-05-01,23,15.9,19.4,23,15.9,19.4,16.5,83.7,12.5,100,70.83,rain,0,0,45.7,10.1,212,1011.9,85,17.7,205.2,17.5,8,10,2023-05-01T04:33:53,2023-05-01T17:42:23,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2023-05-02,24.2,16.4,19.8,24.2,16.4,19.8,16.5,82.1,9.3,100,66.67,rain,0,0,53.3,11.5,212.5,1012.5,64.6,15.9,235,20.3,9,10,2023-05-02T04:33:07,2023-05-02T17:42:55,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
